Assembly ID	Archaeal_Kingdom	Evaluated_on	Decision	Reason	Run
GCA_964615705.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964654165.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_975956795.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_045534295.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055154615.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_017412935.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_021797975.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_030627505.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_035501555.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964514805.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964577855.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002792055.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002791795.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_016784195.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_021835545.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_017608005.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053535555.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963733095.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963798135.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964224995.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_965371845.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_975964445.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_975959585.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053497855.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_052389415.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002011075.2	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_001627075.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038833375.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038867265.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_017601305.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_025058595.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027029585.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_036560565.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCF_900003575.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_900003575.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_044593955.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_042654865.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_024498175.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_045123805.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_045123805.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_023131185.1	Promethearchaeati-Asgard	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_044593955.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_024498175.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_903839505.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_049685075.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_052325715.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_021798215.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_021809755.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_021831945.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_041672615.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027366915.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_029858465.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_030039995.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_030593855.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038046545.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_041493925.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038997735.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_018812465.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963752255.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964475545.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964485425.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964354055.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054012435.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_005884195.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_012964965.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_038741105.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_048632345.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_026998955.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027075695.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_050410875.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCF_045638665.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_002114285.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_029855925.1	Promethearchaeati-Asgard	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_045638665.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_900313195.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964000795.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_902757685.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_903840245.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963582645.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964574565.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_041237895.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002839645.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_020347565.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_023381335.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_018335095.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027029155.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_027368685.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027377435.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027319825.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027378295.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_033811235.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_035419465.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_030595385.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_041640075.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964521995.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038996605.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_013331695.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_023132255.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027351865.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_030612905.1	Promethearchaeati-Asgard	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_048629695.1	Promethearchaeati-Asgard	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_903879595.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_963701045.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_049966435.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002010955.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_002763195.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_038852925.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038878455.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038868595.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_015520395.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_018657375.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027042585.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027386425.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCF_001316325.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_001316325.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCF_900100875.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_000979045.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_000979045.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_024494645.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_024494645.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_000242875.2	Thermoproteati-TACK	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_900100875.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_000242875.3	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_965613095.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_046497485.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_036625585.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055175715.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055151575.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_003650975.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_042217175.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_018897565.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_043729865.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027379595.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_036816335.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_030041595.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_035423425.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_030674025.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964368895.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_975965425.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_034660355.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038892195.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_018823985.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027374955.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027354935.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_030630695.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964224735.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038883715.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_015521385.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_023268175.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_023252435.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_031401655.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027004975.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_033391655.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCF_902800515.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_033485125.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_000970205.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_000970205.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_013342145.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_013342145.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_017468685.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_026414405.1	Thermoproteati-TACK	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_038815125.1	Thermoproteati-TACK	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_038815125.1	Thermoproteati-TACK	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_027364495.1	Promethearchaeati-Asgard	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_902800515.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_033485125.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_017468685.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027385875.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964358105.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964607225.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_965660755.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_041305445.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_036343055.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049582925.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_041623515.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002494705.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002719615.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_021799315.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_025966535.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027062125.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027315165.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027377035.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027380915.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027382245.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027381515.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_030038895.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_035403505.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_903858355.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_055094575.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002763335.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_030688225.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_019323515.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027369985.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_016840545.1	Promethearchaeati-Asgard	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964475215.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964636085.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964655035.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_976009235.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_041494465.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055125435.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049723335.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_018396995.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038888115.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038892755.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038818055.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_009783705.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_023381255.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
